readAttrs,readTs,entityId.entityType,entityId.id,latest.TIME_SERIES.pumpUtil.ts,latest.TIME_SERIES.pumpUtil.value,latest.TIME_SERIES.Variance7Day.ts,latest.TIME_SERIES.Variance7Day.value,latest.TIME_SERIES.BattVolt.ts,latest.TIME_SERIES.BattVolt.value,latest.TIME_SERIES.1178.ts,latest.TIME_SERIES.1178.value,latest.TIME_SERIES.gallons.ts,latest.TIME_SERIES.gallons.value,latest.TIME_SERIES.Gal1day.ts,latest.TIME_SERIES.Gal1day.value,latest.TIME_SERIES.targetA.ts,latest.TIME_SERIES.targetA.value,latest.TIME_SERIES.RadarStatus.ts,latest.TIME_SERIES.RadarStatus.value,latest.TIME_SERIES.9995.ts,latest.TIME_SERIES.9995.value,latest.TIME_SERIES.sensor_temp.ts,latest.TIME_SERIES.sensor_temp.value,latest.TIME_SERIES.1110.ts,latest.TIME_SERIES.1110.value,latest.TIME_SERIES.1153.ts,latest.TIME_SERIES.1153.value,latest.TIME_SERIES.1152.ts,latest.TIME_SERIES.1152.value,latest.TIME_SERIES.1196.ts,latest.TIME_SERIES.1196.value,latest.TIME_SERIES.1151.ts,latest.TIME_SERIES.1151.value,latest.TIME_SERIES.1150.ts,latest.TIME_SERIES.1150.value,latest.TIME_SERIES.1194.ts,latest.TIME_SERIES.1194.value,latest.TIME_SERIES.Orientation.ts,latest.TIME_SERIES.Orientation.value,latest.TIME_SERIES.1192.ts,latest.TIME_SERIES.1192.value,latest.TIME_SERIES.1107.ts,latest.TIME_SERIES.1107.value,latest.TIME_SERIES.1106.ts,latest.TIME_SERIES.1106.value,latest.TIME_SERIES.1105.ts,latest.TIME_SERIES.1105.value,latest.TIME_SERIES.1104.ts,latest.TIME_SERIES.1104.value,latest.TIME_SERIES.sonic_rssi.ts,latest.TIME_SERIES.sonic_rssi.value,latest.TIME_SERIES.BattEnergy.ts,latest.TIME_SERIES.BattEnergy.value,latest.TIME_SERIES.1103.ts,latest.TIME_SERIES.1103.value,latest.TIME_SERIES.1102.ts,latest.TIME_SERIES.1102.value,latest.TIME_SERIES.1101.ts,latest.TIME_SERIES.1101.value,latest.TIME_SERIES.Gal2day.ts,latest.TIME_SERIES.Gal2day.value,latest.TIME_SERIES.1100.ts,latest.TIME_SERIES.1100.value,latest.TIME_SERIES.ContactReason.ts,latest.TIME_SERIES.ContactReason.value,latest.TIME_SERIES.BattLevel.ts,latest.TIME_SERIES.BattLevel.value,latest.TIME_SERIES.1108.ts,latest.TIME_SERIES.1108.value,latest.TIME_SERIES.Status-1.ts,latest.TIME_SERIES.Status-1.value,latest.TIME_SERIES.varianceRate.ts,latest.TIME_SERIES.varianceRate.value,latest.TIME_SERIES.1120.ts,latest.TIME_SERIES.1120.value,latest.TIME_SERIES.daysInv.ts,latest.TIME_SERIES.daysInv.value,latest.TIME_SERIES.Data0.ts,latest.TIME_SERIES.Data0.value,latest.TIME_SERIES.rawData.ts,latest.TIME_SERIES.rawData.value,latest.TIME_SERIES.amount_to_full.ts,latest.TIME_SERIES.amount_to_full.value,latest.TIME_SERIES.Variance1Day.ts,latest.TIME_SERIES.Variance1Day.value,latest.TIME_SERIES.limit_3.ts,latest.TIME_SERIES.limit_3.value,latest.TIME_SERIES.Gal3day.ts,latest.TIME_SERIES.Gal3day.value,latest.TIME_SERIES.1118.ts,latest.TIME_SERIES.1118.value,latest.TIME_SERIES.limit_2.ts,latest.TIME_SERIES.limit_2.value,latest.TIME_SERIES.1116.ts,latest.TIME_SERIES.1116.value,latest.TIME_SERIES.limit_1.ts,latest.TIME_SERIES.limit_1.value,latest.TIME_SERIES.1115.ts,latest.TIME_SERIES.1115.value,latest.TIME_SERIES.1114.ts,latest.TIME_SERIES.1114.value,latest.TIME_SERIES.1112.ts,latest.TIME_SERIES.1112.value,latest.TIME_SERIES.1111.ts,latest.TIME_SERIES.1111.value,latest.TIME_SERIES.IMSI.ts,latest.TIME_SERIES.IMSI.value,latest.TIME_SERIES.Gal7day.ts,latest.TIME_SERIES.Gal7day.value,latest.TIME_SERIES.NetRSSI.ts,latest.TIME_SERIES.NetRSSI.value,latest.TIME_SERIES.SendAttempts.ts,latest.TIME_SERIES.SendAttempts.value,latest.TIME_SERIES.CSQ.ts,latest.TIME_SERIES.CSQ.value,latest.TIME_SERIES.ControllerStatus.ts,latest.TIME_SERIES.ControllerStatus.value,latest.TIME_SERIES.sonic_result_code.ts,latest.TIME_SERIES.sonic_result_code.value,latest.TIME_SERIES.NewData.ts,latest.TIME_SERIES.NewData.value,latest.TIME_SERIES.IMEI.ts,latest.TIME_SERIES.IMEI.value,latest.TIME_SERIES.FillGal.ts,latest.TIME_SERIES.FillGal.value,latest.TIME_SERIES.RadarFirmware.ts,latest.TIME_SERIES.RadarFirmware.value,latest.TIME_SERIES.1130.ts,latest.TIME_SERIES.1130.value,latest.TIME_SERIES.gsm_rat.ts,latest.TIME_SERIES.gsm_rat.value,latest.TIME_SERIES.gsm_network_roaming_status.ts,latest.TIME_SERIES.gsm_network_roaming_status.value,latest.TIME_SERIES.1128.ts,latest.TIME_SERIES.1128.value,latest.TIME_SERIES.101.ts,latest.TIME_SERIES.101.value,latest.TIME_SERIES.102.ts,latest.TIME_SERIES.102.value,latest.TIME_SERIES.1126.ts,latest.TIME_SERIES.1126.value,latest.TIME_SERIES.Ullage2.ts,latest.TIME_SERIES.Ullage2.value,latest.TIME_SERIES.1124.ts,latest.TIME_SERIES.1124.value,latest.TIME_SERIES.publish.ts,latest.TIME_SERIES.publish.value,latest.TIME_SERIES.1122.ts,latest.TIME_SERIES.1122.value,latest.TIME_SERIES.maxgallons.ts,latest.TIME_SERIES.maxgallons.value,latest.TIME_SERIES.Ullage.ts,latest.TIME_SERIES.Ullage.value,latest.ENTITY_FIELD.name.ts,latest.ENTITY_FIELD.name.value,latest.ENTITY_FIELD.type.ts,latest.ENTITY_FIELD.type.value
True,True,DEVICE,d5683460-f066-11ed-9336-3d1048dc9409,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211529,2722648-GW,1727897211529,MiradorGateway
True,True,DEVICE,d571c880-688f-11ee-a863-f3c275beacd1,1727896494600,4,0,,0,,0,,1727896494600,197.26495668304966,1727888694596,0.1,1727896494600,100,0,,1727897094728,13002,0,,1727896494600,3256,0,,0,,0,,0,,0,,0,,0,,0,,1727896494600,600,1727896494600,23,1727896494600,0,1727896494600,2,0,,0,,1727896494600,0,1727896494600,300,1727896494600,10,1727896494600,0.75,1727896494600,4,0,,0,,1727896494600,0,0,,1727896494600,0,1727896494600,1.463452,1727896494600,262,0,,0,,1727896494600,132.73504331695034,0,,0,,1727896494600,0.5,1727896494600,20.767899,0,,1727896494600,21.214977,0,,0,,1727896494600,3,1727896494600,3.271657,1727896494600,124,0,,1727896494600,0.5571428571428572,0,,0,,0,,1727896494600,Online,0,,0,,0,,1727896494600,1.1,0,,1727896494600,0,0,,0,,1727896494600,0,0,,0,,1727896494600,3,0,,1727896494600,3.009924,0,,1727896494600,2.987483,1727896494600,330,0,,1727897211530,2725054-11,1727897211530,Mirador2Daisy
True,True,DEVICE,d57aadd0-6003-11ef-bdc7-f9c9b5da3899,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727460976217,732123201716234,0,,0,,0,,1727460976217,19,0,,0,,0,,1727460976217,862636054265341,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211530,4265341,1727897211530,EdgeLight
True,True,DEVICE,d57ee760-b7ed-11ee-8d26-8dde86bb897d,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211530,8895366-GW,1727897211530,MiradorGateway
True,True,DEVICE,d58e90a0-7b00-11ed-9857-81f573be3068,1723137643000,10,0,,0,,1723137643000,1.658741,1723137643000,0,1723124743000,0,1723137643000,0,0,,1723137643000,13715,0,,1723137643000,4327,1723137643000,15,1723137643000,0,0,,1723137643000,12579,1723137643000,0,0,,0,,0,,1723137643000,300,1723137643000,29,1723137643000,32,1723137643000,2,0,,0,,1727895613587,7.45285714,1723137643000,0,1723137643000,0,1723137643000,0,1723137643000,0,0,,0,,1723137643000,0,1727897143004,0,1723137643000,-100,1723137643000,0,1723137643000,n/a,0,,0,,1723128943000,134.9227673398599,0,,0,,1723137643000,0,1723137643000,0.17781,0,,1723137643000,0.17781,0,,0,,1723137643000,4,1723137643000,0,1723137643000,418,1727897143004,295050915191752,1723137643000,0,0,,0,,1727897143004,17,1723137643000,Online,0,,0,,1727897143004,866834049167278,1723137643000,0,0,,1723137643000,0,0,,0,,1723137643000,0,1723137643000,0,1723137643000,0,1723137643000,0,0,,1723137643000,0,1727897143004,0,1723137643000,0,1723137643000,135,0,,1727897211530,9167278-1,1727897211530,Mirador2Lite
True,True,DEVICE,d5902f70-032e-11ef-a9f6-c90f2ddade4f,0,,0,,0,,1714069359360,2.979664,0,,0,,0,,0,,1714069359360,12870,0,,1714069359360,19,1714069359360,1,1714069359360,0,0,,1714069359360,1,1714069359360,1,0,,0,,0,,1714069359360,150,1714069359360,42,1714069359360,0,1714069359360,2,0,,0,,1714069359360,0,1714069359360,0,1714069359360,1,0,,1714069359360,4,0,,0,,1714069359360,0,0,,0,,1714069359360,11.013701,0,,0,,0,,0,,0,,0,,0,,1714069359360,54.367878,0,,1714069359360,52.524811,0,,0,,1714069359360,20,1714069359360,2.979664,1714069359360,1048,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714069359360,0,0,,0,,1714069359360,0.0186,1714069359360,1,1714069359360,1,1714069359360,20,0,,1714069359360,20.023344,0,,1714069359360,11.092326,0,,0,,1727897211530,6489394-3,1727897211530,Suspended
True,True,DEVICE,d599f490-bfb0-11ee-8d26-8dde86bb897d,1727896845720,26,0,,0,,1727896845720,14.327053,1727896845720,390.86628695200005,1727896845720,22.1,1727896845720,100,0,,1727896845720,13248,0,,1727896845720,3121,1727896845720,0,1727896845720,0,0,,1727896845720,0,1727896845720,0,0,,0,,0,,1727896845720,150,1727896845720,39,1727896845720,0,1727896845720,2,0,,0,,1727896845720,1,1727896845720,0,1727896845720,0,1727896845720,22.75,1727896845720,4,0,,0,,1727896845720,0,1727896845720,1,1727896845720,0,1727896845720,0.621299,1727896845720,17,0,,0,,1727896845720,619.1337130479999,0,,0,,1727896845720,22.833333333333332,1727896845720,29.251688,0,,1727896845720,30.369776,0,,0,,1727896845720,89,1727896845720,14.327053,1727896845720,811,1727896845720,732123201296497,1727896845720,22.8,0,,0,,1727896845720,20,1727896845720,Online,0,,0,,1727896845720,866834048906924,1727896845720,0,0,,1727896845720,0,0,,0,,1727896845720,0,1727896845720,0,1727896845720,0,1727896845720,89,0,,1727896845720,89.40081,1727896845720,0,1727896845720,89.29808,1727896845720,1010,0,,1727897211530,8906924-1,1727897211530,Mirador2Daisy
True,True,DEVICE,d5a28db0-5fee-11ef-bdc7-f9c9b5da3899,0,,1727856000000,n/a,1727856000000,3.613,0,,1727856000000,95.74056194124857,1727856000000,0.13101731430343477,0,,1727856000000,16,1727856000000,3613,1727856000000,60.8,0,,0,,0,,0,,0,,0,,0,,1727856000000,5,0,,0,,0,,0,,0,,1727856000000,6,1727856000000,761,0,,0,,0,,1727856000000,0.065,1727856000000,TLM,1727856000000,34,1727856000000,98,1727856000000,608,0,,1727856000000,n/a,0,,1727856000000,n/a,1727856000000,6.338570000000001,1727856000000,16.1,1727856000000,39.25943805875143,1727856000000,n/a,1727856000000,false,1727856000000,0.043333333333333335,1727856000000,27.66143,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,0,1727856000000,-71,1727856000000,3,1727856000000,71,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,6.338570000000001,0,,0,,0,,1727856000000,135,1727856000000,6.338570000000001,1727897211530,866088075514156,1727897211530,TEK
True,True,DEVICE,d5a302f0-5f2a-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.587,0,,1727856000000,n/a,0,,0,,1727856000000,0,1727856000000,3587,1727856000000,60.8,0,,0,,0,,0,,0,,0,,0,,1727856000000,11,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1150,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,97,1727856000000,608,0,,0,,0,,0,,1727856000000,8.50392,1727856000000,21.6,0,,0,,1727856000000,false,0,,1727856000000,-8.50392,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-99,1727856000000,3,1727856000000,99,0,,1727856000000,10,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,8.50392,0,,0,,0,,1727856000000,999,1727856000000,8.50392,1727897211530,866088075510782,1727897211530,TEK
True,True,DEVICE,d5b47550-802a-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.574,0,,1727856000000,n/a,0,,0,,1727856000000,16,1727856000000,3574,1727856000000,64.4,0,,0,,0,,0,,0,,0,,0,,1727856000000,22,0,,0,,0,,0,,0,,1727856000000,7,1727856000000,13228,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,99,1727856000000,644,0,,0,,0,,0,,1727856000000,5.5118,1727856000000,14,0,,0,,1727856000000,false,0,,1727856000000,-5.5118,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-80,1727856000000,3,1727856000000,80,0,,1727856000000,8,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,5.5118,0,,0,,0,,1727856000000,999,1727856000000,5.5118,1727897211531,866088072646639,1727897211531,TEK
True,True,DEVICE,d5b881f0-dd6f-11ec-92e3-ed9cae5ba158,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211531,8737299-GW,1727897211531,MiradorGateway
True,True,DEVICE,d5d29ea0-1882-11ef-a9f6-c90f2ddade4f,0,,1727856000000,-56.22,1727856000000,3.323,0,,1727856000000,299.50720010837483,1727856000000,13.21627469152844,0,,1727856000000,1,1727856000000,3323,1727856000000,51.8,0,,0,,0,,0,,0,,0,,0,,1727856000000,6,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,12389,0,,0,,0,,1727856000000,8.975,1727856000000,TLM,1727856000000,34,1727856000000,92,1727856000000,518,0,,1727856000000,74,0,,1727856000000,17,1727856000000,7.637779999999999,1727856000000,19.4,1727856000000,30.492799891625168,1727856000000,-25.75,1727856000000,false,1727856000000,32.60666666666666,1727856000000,30.36222,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,7.792857142857143,1727856000000,--128,1727856000000,3,1727856000000,-128,1727856000000,Online,1727856000000,10,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,71.2,1727856000000,7.637779999999999,0,,0,,0,,1727856000000,330,1727856000000,7.637779999999999,1727897211531,864259063687252,1727897211531,TEK
True,True,DEVICE,d5dbe940-706d-11ef-bdc7-f9c9b5da3899,1727897084456,66,0,,0,,1727896784452,1.568085,1727897084456,784.237168548,1727897084456,30.9,1727897084456,100,0,,1727897084456,13271,0,,1727897084456,3901,1727897084456,0,1727897084456,0,1727897084456,1.573815,1727897084456,0,1727897084456,1,1727897084456,0,0,,1727897084456,0,1727897084456,150,1727897084456,99,1727897084456,0,1727897084456,2,0,,0,,1727897084456,0,1727897084456,0,1727897084456,0,1727897084456,28.25,1727897084456,4,0,,0,,1727897084456,0,0,,1727897084456,0,1727897084456,14.960938,1727897084456,126,0,,0,,1727897084456,225.762831452,0,,0,,1727897084456,27.866666666666664,1727897084456,58.327812,0,,1727897084456,60.309464,0,,0,,1727897084456,25,1727897084456,1.574282,1727897084456,2574,0,,1727897084456,27.87142857142857,0,,0,,0,,1727897084456,Online,0,,0,,0,,1727897084456,0,0,,1727897084456,0,0,,0,,1727897084456,0,1727897084456,1,1727897084456,0,1727897084456,25,0,,1727897084456,24.936623,0,,1727897084456,24.961035,1727897084456,1010,0,,1727897211531,7324459-5,1727897211531,Mirador2Daisy
True,True,DEVICE,d5dc7ab0-032e-11ef-a9f6-c90f2ddade4f,0,,0,,0,,1714069359360,2.3326,0,,0,,0,,0,,1714069359360,13432,0,,1714069359360,943,1714069359360,1,1714069359360,0,0,,1714069359360,0,1714069359360,1,0,,0,,0,,1714069359360,1800,1714069359360,1800,1714069359360,0,1714069359360,2,0,,0,,1714069359360,0,1714069359360,29,1714069359360,1,0,,1714069359360,4,0,,0,,1714069359360,0,0,,0,,1714069359360,17.440279,0,,0,,0,,0,,0,,0,,0,,1714069359360,43.062721,0,,1714069359360,39.695702,0,,0,,1714069359360,56,1714069359360,2.3326,1714069359360,1293,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714069359360,0,0,,0,,1714069359360,0,1714069359360,1,1714069359360,0,1714069359360,56,0,,1714069359360,55.982407,0,,1714069359360,76.800293,0,,0,,1727897211531,6489394-4,1727897211531,Suspended
True,True,DEVICE,d5ef1bf0-cf1a-11ed-a5c1-57b4d388b7ee,1727897477532,4,0,,0,,0,,1727897477532,398.30331328,1727897477532,1.3,1727897477532,99,0,,1727897477532,13117,0,,1727897477532,4146,0,,1727897477532,0,0,,1727897477532,0,1727897477532,0,0,,0,,0,,1727897477532,600,1727897477532,22,1727897477532,0,1727897477532,2,0,,0,,1727897477532,0,1727897477532,0,1727897477532,0,1727897477532,2.05,1727897477532,4,0,,0,,1727897477532,0,1727897477532,1,1727897477532,-1,1727897477532,5.959628,1727897477532,162,0,,0,,1727897477532,151.69668672,0,,0,,1727897477532,2.033333333333333,1727897477532,37.646816,0,,1727897477532,37.646816,0,,0,,1727897477532,10,1727897477532,11.194791,1727897477532,152,1727897477532,295050915191769,1727897477532,11.957142857142857,0,,0,,1727897477532,12,1727897477532,Online,0,,0,,1727897477532,866834049170017,1727897477532,0,0,,1727897477532,0,0,,0,,1727897477532,0,1727897477532,0,1727897477532,0,1727897477532,10,0,,1727897477532,9.851416,1727897477532,0,1727897477532,9.943805,1727897477532,550,0,,1727897211532,9170017-1,1727897211532,Mirador2Daisy
True,True,DEVICE,d617a290-6ed4-11ef-bdc7-f9c9b5da3899,0,,1727856000000,n/a,1727856000000,3.595,0,,1727856000000,268.346750478,1727856000000,0.21825940599995874,0,,1727856000000,0,1727856000000,3595,1727856000000,55.400000000000006,0,,0,,0,,0,,0,,0,,0,,1727856000000,19,0,,0,,0,,0,,0,,1727856000000,8,1727856000000,1307,0,,0,,0,,1727856000000,0.22,1727856000000,TLM,1727856000000,34,1727856000000,99,1727856000000,554,0,,1727856000000,n/a,0,,1727856000000,n/a,1727856000000,11.29919,1727856000000,28.7,1727856000000,31.65324952200001,1727856000000,n/a,1727856000000,false,1727856000000,0.14666666666666667,1727856000000,48.700810000000004,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,0.03142857142857143,1727856000000,-102,1727856000000,3,1727856000000,102,1727856000000,Online,1727856000000,10,1727856000000,1,0,,1727856000000,0,1727856000000,1.1,0,,1727856000000,LTE CATM1,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,11.29919,0,,0,,0,,1727856000000,300,1727856000000,11.29919,1727897211532,866088075562825,1727897211532,TEK
True,True,DEVICE,d61fadb0-4a89-11ef-a9f6-c90f2ddade4f,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1721915634222,732123201064616,0,,0,,0,,1721915634222,11,0,,0,,0,,1721915634222,862636054264476,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727897211532,4264476,1727897211532,EdgeLight
True,True,DEVICE,d6265a40-eb9b-11ee-a9f6-c90f2ddade4f,1727896995344,17,0,,0,,1727896995344,1.668255,1727896995344,544.8803684,1727896995344,6.9,1727896995344,78,0,,1727896995344,13245,0,,1727896995344,8544,1727896995344,0,1727896995344,0,0,,1727896995344,0,1727896995344,0,0,,0,,0,,1727896995344,150,1727896995344,26,1727896995344,8192,1727896995344,2,0,,0,,1727896995344,0,1727896995344,0,1727896995344,0,1727896995344,3,1727896995344,4,0,,0,,1727896995344,0,1727896995344,1,1727896995344,-100,1727896995344,2.520574,1727896995344,n/a,0,,0,,1727896995344,5.119631600000048,0,,0,,1727896995344,1.5333333333333332,1727896995344,51.50098,0,,1727896995344,45.271935,0,,0,,1727896995344,7,1727896995344,0,1727896995344,1480,1727896995344,295050915195860,1727896995344,2.257142857142857,0,,0,,1727896995344,11,1727896995344,Online,0,,0,,1727896995344,867200062701774,1727896995344,0,0,,1727896995344,0,0,,0,,1727896995344,0,0,,0,,1727896995344,7,0,,1727896995344,0,1727896995344,0,1727896995344,5.471655,1727896995344,550,0,,1727897211532,2701774-1,1727897211532,Mirador2Daisy
True,True,DEVICE,d65bccc0-fe60-11ee-a9f6-c90f2ddade4f,0,,1727856000000,15.51,1727856000000,3.619,0,,1727856000000,126.81155642492408,1727856000000,6.316091384532257,0,,1727856000000,0,1727856000000,3619,1727856000000,60.8,0,,0,,0,,0,,0,,0,,0,,1727856000000,23,0,,0,,0,,0,,0,,1727856000000,10,1727856000000,1998,0,,0,,0,,1727856000000,7.035,1727856000000,TLM,1727856000000,34,1727856000000,96,1727856000000,608,0,,1727856000000,120,0,,1727856000000,24,1727856000000,17.7165,1727856000000,45,1727856000000,93.18844357507592,1727856000000,20.31,1727856000000,false,1727856000000,6.95,1727856000000,20.2835,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,1727856000000,6.064285714285715,1727856000000,-72,1727856000000,3,1727856000000,72,1727856000000,Online,1727856000000,8,1727856000000,1,0,,1727856000000,0,1727856000000,0.15,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,21,1727856000000,17.7165,0,,0,,0,,1727856000000,220,1727856000000,17.7165,1727897211532,864259063691163,1727897211532,TEK
True,True,DEVICE,d676a770-f38e-11ee-a9f6-c90f2ddade4f,1727896772928,31,0,,0,,1727896772928,8.554214,1727896772928,436.13315000000006,1727896772928,17.3,1727896772928,100,0,,1727896772928,12108,0,,1727896772928,0,1727896772928,0,1727896772928,0,0,,1727896772928,0,1727896772928,1,0,,0,,0,,1727896772928,150,1727896772928,46,1727896772928,0,1727896772928,2,0,,0,,1727896772928,2483,1727896772928,600,1727896772928,100,1727896772928,15.75,1727896772928,3,0,,0,,1727896772928,0,0,,1727896772928,1,1727896772928,37.426918,1727896772928,28,0,,0,,1727896772928,63.86684999999994,0,,0,,1727896772928,15.566666666666668,1727896772928,34.890652,0,,1727896772928,34.715721,0,,0,,1727896772928,161.300003,1727896772928,8.554214,1727896772928,0,0,,1727896772928,27.314285714285713,0,,0,,0,,1727896772928,Online,0,,0,,0,,1727896772928,0,0,,1727896772928,0,0,,0,,1727896772928,0.0252,0,,0,,1727896772928,62.571602,0,,1727896772928,62.959011,0,,1727896772928,62.589844,1727896772928,500,0,,1727897211533,8894914-2,1727897211533,Mirador2Daisy
True,True,DEVICE,d6772920-7f66-11ef-bdc7-f9c9b5da3899,0,,0,,1727856000000,3.572,0,,1727856000000,n/a,0,,0,,1727856000000,16,1727856000000,3572,1727856000000,64.4,0,,0,,0,,0,,0,,0,,0,,1727856000000,17,0,,0,,0,,0,,0,,1727856000000,1,1727856000000,1285,0,,0,,0,,0,,1727856000000,TLM,1727856000000,34,1727856000000,99,1727856000000,644,0,,0,,0,,0,,1727856000000,6.732270000000001,1727856000000,17.1,0,,0,,1727856000000,false,0,,1727856000000,-6.732270000000001,1727856000000,false,0,,1727856000000,false,0,,0,,0,,0,,0,,0,,1727856000000,-90,1727856000000,3,1727856000000,90,0,,1727856000000,3,1727856000000,1,0,,0,,1727856000000,1.1,0,,1727856000000,LTE NB-IoT,1727856000000,true,0,,0,,0,,1727856000000,0,1727856000000,6.732270000000001,0,,0,,0,,1727856000000,999,1727856000000,6.732270000000001,1727897211533,866088072624032,1727897211533,TEK
True,True,DEVICE,d6798140-fd8c-11ee-a9f6-c90f2ddade4f,0,,0,,0,,1727896813868,84.347313,1727896813868,n/a,0,,0,,0,,1727896813868,13045,0,,1727896813868,536,1727896813868,0,1727896813868,0,0,,1727896813868,0,1727896813868,0,0,,0,,0,,1727896813868,150,1727896813868,74,1727896813868,32,1727896813868,2,0,,0,,1727896813868,0,1727896813868,0,1727896813868,0,0,,1727896813868,0,0,,0,,1727896813868,0,1727896813868,1,0,,1727896813868,0,0,,0,,0,,0,,0,,0,,0,,1727896813868,0,0,,1727896813868,-0.060125,0,,0,,1727896813868,1000,1727896813868,0,1727896813868,264,1727896813868,295050915195865,0,,0,,0,,1727896813868,8,0,,0,,0,,1727896813868,867200062723265,0,,0,,1727896813868,0,0,,0,,1727896813868,0,0,,0,,1727896813868,0,0,,1727896813868,0,1727896813868,0,1727896813868,0,1727896813868,48,0,,1727897211533,2723265-1,1727897211533,default
