EntityId,pumpUtilValue,Variance7DayValue,BattVoltValue,PumpConstantValue,GallonsValue,Gal1Value,targetAValue,RadarStatusValue,SupplyvoltageoftheCIControllerTimestamp,SupplyvoltageoftheCIControllerValue,SensorTempValue,PeakPumpCurrentValue,PumpTypeValue,PumpCalibrationStatusValue,LastPumpConstantValue,PumpConstantVoltageValue,PumpRelayStateValue,VariableSpeedPumpValue,OrientationValue,TemperatureValue,PumpOperatingCycleTimeValue,PumpOperatingOnTimeValue,ErrorStatusBitValue,MasterVolumeTimebaseFlowValue,SonicRssiValue,BattEnergyValue,MasterVolumeFlowValue,PumpCycletimeValue,PumpOntimeValue,Gal2Value,OperatingModeValue,ContactReasonTimestamp,ContactReasonValue,BattLevelValue,AmbientTemperatureValue,Status1Timestamp,Status1Value,VarianceRateValue,Amountpumpedthis24HrcontractperiodValue,DaysInvValue,AmountToFullValue,Variance1DayValue,Limit3Timestamp,Limit3Value,Gal3Value,TankLevelValue,Limit2Timestamp,Limit2Value,SensorAnalogInputValue,Limit1Timestamp,Limit1Value,TargetInjectionRateSetPointforAutoVolumeModeValue,CurrentPumpConstantValue,AveragePumpCurrentCalculatedValue,ImsiValue,Gal7Value,NetRssiValue,SendAttemptsValue,CSQTimestamp,CSQValue,ControllerStatusTimestamp,ControllerStatusValue,SonicResultCodeValue,NewDataTimestamp,NewDataValue,ImeiValue,FillGalTimestamp,FillGalValue,RadarFirmwareValue,HighTemperatureShutoffPointValue,GsmRatValue,GsmNetworkValue,TargetRatioforAutoTrackModeValue,PumpEnergizeValue,ValveEnergizeValue,TargetInjectionRateValue,ActualInjectionRateValue,PublishTimestamp,PublishValue,Amountpumpedprevious24HrcontractperiodValue,MaxGallonsValue,UllageTimestamp,UllageValue,ENTITYFIELDValue,ENTITYFIELDTs,ENTITYFIELDType
b1107970-6003-11ef-bdc7-f9c9b5da3899,,,3.591,,131.9221525730597,0.0,,1.0,2024-10-02 08:00:00.000,3591.0,62.6,,,,,,,,13.0,,,,,,10.0,855.0,,,,0.0,TLM,2024-10-02 08:00:00.000,34.0,98.0,626.0,1970-01-01 00:00:00.000,,,,,-6.922152573059691,,2024-10-02 08:00:00.000,False,0.04,29.39765,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.0,-86,3.0,2024-10-02 08:00:00.000,86.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,125.0,2024-10-02 08:00:00.000,6.10235,866088075514792,1727897211447,TEK
b1167a90-4809-11ee-a863-f3c275beacd1,10.0,,,9.848809,219.4292057866768,6.5,100.0,,2024-10-02 19:20:22.044,13227.0,,11454.0,0.0,0.0,,0.0,0.0,,,,150.0,15.0,0.0,2.0,,,0.0,300.0,52.0,6.4,4,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:20:22.044,1.0,-2.0,14.303831,37.0,110.5707942133232,,1970-01-01 00:00:00.000,,6.2,22.692171,1970-01-01 00:00:00.000,,27.127178,1970-01-01 00:00:00.000,,24.0,9.848809,1145.0,295050915192239.0,6.014285714285714,,,2024-10-02 19:20:22.044,8.0,2024-10-02 19:20:22.044,Online,,1970-01-01 00:00:00.000,,866834048906957.0,2024-10-02 19:20:22.044,0.0,,0.0,,,0.0,0,0,24.0,23.637144,2024-10-02 19:20:22.044,0.0,23.95874,330.0,1970-01-01 00:00:00.000,,8906957-1,1727897211447,Mirador2Daisy
b14bca30-6002-11ef-bdc7-f9c9b5da3899,,,3.564,,519.736359186489,1.5882137294395309,,0.0,2024-10-02 08:00:00.000,3564.0,60.8,,,,,,,,9.0,,,,,,10.0,1441.0,,,,0.795,TLM,2024-10-02 08:00:00.000,34.0,98.0,608.0,1970-01-01 00:00:00.000,,,,,30.26364081351096,,2024-10-02 08:00:00.000,False,0.6366666666666666,57.92128,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.0,-14,3.0,2024-10-02 08:00:00.000,14.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,2G GSM/EDGE,True,,,,0.0,,1970-01-01 00:00:00.000,,,550.0,2024-10-02 08:00:00.000,10.07872,866088072448267,1727897211447,TEK
b19cd500-fdd9-11ee-a9f6-c90f2ddade4f,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,6243072-GW,1727897211447,MiradorGateway
b1a53a50-6fa4-11ef-bdc7-f9c9b5da3899,,,3.564,,184.94055080605523,0.4056365028985738,,0.0,2024-10-02 08:00:00.000,3564.0,62.6,,,,,,,,6.0,,,,,,10.0,2444.0,,,,0.205,TLM,2024-10-02 08:00:00.000,34.0,99.0,626.0,1970-01-01 00:00:00.000,,,,,25.05944919394477,,2024-10-02 08:00:00.000,False,0.1366666666666666,36.94884,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.0871428571428571,-94,3.0,2024-10-02 08:00:00.000,94.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,210.0,2024-10-02 08:00:00.000,10.55116,866088075465953,1727897211447,TEK
b1e4a1a0-9aab-11ee-8d26-8dde86bb897d,10.0,,,,76.80922271681655,5.5,100.0,,2024-10-02 19:15:37.796,12188.0,,0.0,,0.0,,0.0,0.0,,,,300.0,30.0,0.0,2.0,,,855.0,600.0,100.0,5.95,3,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,0.0,12.862045,14.0,253.19077728318345,,1970-01-01 00:00:00.000,,6.166666666666667,9.971763,1970-01-01 00:00:00.000,,10.119471,1970-01-01 00:00:00.000,,8.0,8.986594,0.0,,6.142857142857143,,,1970-01-01 00:00:00.000,,2024-10-02 19:15:37.796,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:15:37.796,0.0,,0.0,,,0.0252,0,1,21.546,21.567825,1970-01-01 00:00:00.000,,21.499056,330.0,1970-01-01 00:00:00.000,,8742190-2,1727897211448,Mirador2Daisy
b20c8762-f8a2-11ee-a9f6-c90f2ddade4f,,,3.576,,,,,,2024-04-25 08:00:00.000,3576.0,69.80000000000001,,,,,,,,,,,,,,10.0,,,,,,,2024-04-25 08:00:00.000,34.0,95.0,698.0000000000001,1970-01-01 00:00:00.000,,,,,,,2024-04-25 08:00:00.000,False,,-5.86613,2024-04-25 08:00:00.000,False,,2024-04-25 08:00:00.000,False,,,,,,,,2024-04-25 08:00:00.000,109.0,1970-01-01 00:00:00.000,,8.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-04-25 08:00:00.000,5.86613,0864259063652462,1727897211448,TEK
b2314d70-f8a2-11ee-a9f6-c90f2ddade4f,,,3.595,,,,,,2024-04-25 08:00:00.000,3595.0,68.0,,,,,,,,,,,,,,10.0,,,,,,,2024-04-25 08:00:00.000,34.0,99.0,680.0,1970-01-01 00:00:00.000,,,,,,,2024-04-25 08:00:00.000,False,,-26.29916,2024-04-25 08:00:00.000,False,,2024-04-25 08:00:00.000,False,,,,,,,,2024-04-25 08:00:00.000,85.0,1970-01-01 00:00:00.000,,10.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-04-25 08:00:00.000,26.29916,0864259063598012,1727897211448,TEK
b2466640-e478-11ed-9336-3d1048dc9409,7.0,,,10.10538,253.23708216000003,0.1,0.0,,2024-10-02 19:15:46.836,13056.0,,5385.0,0.0,0.0,,0.0,0.0,,,,300.0,21.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:15:46.836,1.0,-100.0,0.0,,296.76291784,,1970-01-01 00:00:00.000,,0.4666666666666666,23.935452,1970-01-01 00:00:00.000,,21.562681,1970-01-01 00:00:00.000,,17.0,10.10538,376.0,,0.1285714285714286,,,1970-01-01 00:00:00.000,,2024-10-02 19:15:46.836,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:15:46.836,0.0,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,550.0,1970-01-01 00:00:00.000,,1851935-4,1727897211448,Mirador2Daisy
b246b460-e478-11ed-9336-3d1048dc9409,5.0,,,9.483691,312.20776978,0.5,0.0,,2024-10-02 19:15:46.836,13226.0,,0.0,0.0,0.0,,0.0,0.0,,,,300.0,16.0,0.0,2.0,,,0.0,0.0,0.0,0.15,0,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:15:46.836,1.0,-100.0,0.0,,237.79223022,,1970-01-01 00:00:00.000,,0.0999999999999999,29.509241,1970-01-01 00:00:00.000,,26.565651,1970-01-01 00:00:00.000,,12.0,9.483691,0.0,,0.0142857142857142,,,1970-01-01 00:00:00.000,,2024-10-02 19:15:46.836,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:15:46.836,0.2,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,550.0,1970-01-01 00:00:00.000,,1851935-2,1727897211448,Mirador2Daisy
b246db70-e478-11ed-9336-3d1048dc9409,9.0,,,10.126953,0.0,0.1,0.0,,2024-10-02 19:15:46.836,13282.0,,0.0,0.0,0.0,,0.0,0.0,,,,300.0,27.0,32.0,2.0,,,0.0,100.0,30.0,0.0,0,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:15:46.836,1.0,-100.0,0.0,,549.88755576,,1970-01-01 00:00:00.000,,0.0,0.0,1970-01-01 00:00:00.000,,-0.167669,1970-01-01 00:00:00.000,,22.0,0.0,0.0,,12.44285714285714,,,1970-01-01 00:00:00.000,,2024-10-02 19:15:46.836,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:15:46.836,0.0,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,550.0,1970-01-01 00:00:00.000,,1851935-5,1727897211448,Mirador2Daisy
b246db71-e478-11ed-9336-3d1048dc9409,5.0,,,8.813762,319.04838516,0.6,0.0,,2024-10-02 19:15:46.836,13250.0,,0.0,0.0,0.0,,0.0,0.0,,,,300.0,16.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:15:46.836,1.0,-100.0,0.0,,230.95161484,,1970-01-01 00:00:00.000,,0.1666666666666666,30.155802,1970-01-01 00:00:00.000,,27.178099,1970-01-01 00:00:00.000,,11.0,8.813762,0.0,,0.0857142857142857,,,1970-01-01 00:00:00.000,,2024-10-02 19:15:46.836,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:15:46.836,0.0,,0.0,,,0.0,0,0,0.0,0.0,1970-01-01 00:00:00.000,,0.0,550.0,1970-01-01 00:00:00.000,,1851935-6,1727897211449,Mirador2Daisy
b2472990-e478-11ed-9336-3d1048dc9409,5.0,,,13.13784,311.41074664,4.2,99.0,,2024-10-02 19:15:46.836,13473.0,,0.0,0.0,0.0,,0.0,0.0,,,,300.0,16.0,0.0,2.0,,,0.0,100.0,30.0,3.8,4,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:15:46.836,1.0,-1.0,9.975336,74.0,238.58925336,,1970-01-01 00:00:00.000,,3.8666666666666663,29.433908,1970-01-01 00:00:00.000,,27.519665,1970-01-01 00:00:00.000,,17.0,13.13784,0.0,,44.48571428571428,,,1970-01-01 00:00:00.000,,2024-10-02 19:15:46.836,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:15:46.836,0.0,,0.0,,,0.0,0,1,17.0,16.816437,1970-01-01 00:00:00.000,,16.885612,550.0,1970-01-01 00:00:00.000,,1851935-3,1727897211449,Mirador2Daisy
b291a400-7f38-11ef-bdc7-f9c9b5da3899,,,3.62,,,,,16.0,2024-10-02 08:00:00.000,3620.0,60.8,,,,,,,,5.0,,,,,,10.0,1241.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,99.0,608.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-23.11019,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-85,3.0,2024-10-02 08:00:00.000,85.0,1970-01-01 00:00:00.000,,8.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,23.11019,866088075510832,1727897211449,TEK
b29c60c0-4932-11ef-a9f6-c90f2ddade4f,,,3.537,,70.18570655802262,0.9116413469439236,,16.0,2024-10-02 08:00:00.000,3537.0,44.6,,,,,,,,10.0,,,,,,10.0,1153.0,,,,1.065,TLM,2024-10-02 08:00:00.000,34.0,98.0,446.0,1970-01-01 00:00:00.000,,,,,154.81429344197738,,2024-10-02 08:00:00.000,False,0.9133333333333334,13.60635,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.8757142857142857,-87,3.0,2024-10-02 08:00:00.000,87.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,225.0,2024-10-02 08:00:00.000,25.39365,864259063713710,1727897211449,TEK
b2a29e50-bbc4-11ee-8d26-8dde86bb897d,12.0,,,12.566418,772.6028373529999,7.2,98.0,,2024-10-02 19:18:45.724,13373.0,,4305.0,0.0,0.0,,0.0,0.0,,,,150.0,18.0,0.0,2.0,,,1432.0,0.0,0.0,8.5,3,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:18:45.724,1.0,0.0,21.569122,85.0,237.39716264700007,,1970-01-01 00:00:00.000,,8.466666666666667,57.467857,1970-01-01 00:00:00.000,,59.093975,1970-01-01 00:00:00.000,,0.0,12.566418,516.0,732123201296536.0,8.685714285714285,,,2024-10-02 19:18:45.724,17.0,2024-10-02 19:18:45.724,Online,,1970-01-01 00:00:00.000,,866834048906296.0,2024-10-02 19:18:45.724,0.0,,0.0,,,0.0252,0,0,36.086399,36.19128,2024-10-02 19:18:45.724,0.0,35.405327,1010.0,1970-01-01 00:00:00.000,,8906296-1,1727897211449,Mirador2Daisy
b2d47410-1566-11ef-a9f6-c90f2ddade4f,,-39.16,3.537,,305.5596715005068,15.943233021681408,,0.0,2024-10-02 08:00:00.000,3537.0,50.0,,,,,,,,4.0,,,,,,9.0,1635.0,,,,78.335,TLM,2024-10-02 08:00:00.000,34.0,91.0,500.0,1970-01-01 00:00:00.000,,72.0,,14.0,24.440328499493205,-27.53,2024-10-02 08:00:00.000,False,47.98,31.04726,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,13.385714285714286,-116,3.0,2024-10-02 08:00:00.000,116.0,2024-10-02 08:00:00.000,Online,10.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE CATM1,True,,,,88.0,,1970-01-01 00:00:00.000,,,330.0,2024-10-02 08:00:00.000,7.952739999999999,864259063687542,1727897211450,TEK
b2e76540-8e15-11ed-9857-81f573be3068,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,0430889-GW,1727897211450,MiradorGateway
b3118730-d667-11ee-a08a-af4e179c51e0,,,,0.0,,,,,2024-02-28 18:26:55.968,12450.0,,8354.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,,1,1970-01-01 00:00:00.000,,,0.0,2024-02-28 18:26:55.968,1.0,,0.0,,,,1970-01-01 00:00:00.000,,,8.756398,1970-01-01 00:00:00.000,,8.756398,1970-01-01 00:00:00.000,,0.0,0.0,0.0,295050915191847.0,,,,2024-02-28 18:26:55.968,31.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,867200061870620.0,1970-01-01 00:00:00.000,,,0.0,,,0.0,0,0,0.0,0.0,2024-02-28 18:26:55.968,0.0,0.0,,1970-01-01 00:00:00.000,,1870620-1,1727897211450,Suspended
b3184ac0-5bfa-11ef-a521-8dbd3dfee5f4,,,3.591,,121.2217024458775,2.037618699885116,,0.0,2024-10-02 08:00:00.000,3591.0,64.4,,,,,,,,6.0,,,,,,6.0,1443.0,,,,1.655,TLM,2024-10-02 08:00:00.000,34.0,98.0,644.0,1970-01-01 00:00:00.000,,,,,13.778297554122505,,2024-10-02 08:00:00.000,False,1.5233333333333334,24.69293,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,1.5585714285714285,-83,3.0,2024-10-02 08:00:00.000,83.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,135.0,2024-10-02 08:00:00.000,8.307070000000001,864259063688854,1727897211450,TEK
b33e1cb0-dcce-11ee-a08a-af4e179c51e0,90.0,,,94.854584,607.97199776,1.3,0.0,,2024-10-02 19:17:58.508,14146.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,300.0,270.0,4096.0,2.0,,,0.0,300.0,270.0,120.15,1,1970-01-01 00:00:00.000,,,0.0,2024-10-02 19:17:58.508,1.0,-100.0,0.0,,0.0,,1970-01-01 00:00:00.000,,80.10000000000001,57.464272,1970-01-01 00:00:00.000,,60.19363,1970-01-01 00:00:00.000,,840.0,94.854584,0.0,295050915195780.0,0.1714285714285714,,,2024-10-02 19:17:58.508,17.0,2024-10-02 19:17:58.508,Offline,,1970-01-01 00:00:00.000,,866834048903954.0,2024-10-02 19:17:58.508,0.0,,840.0,,,0.0,0,0,2276.51001,0.0,2024-10-02 19:17:58.508,0.0,0.0,550.0,1970-01-01 00:00:00.000,,8903954-1,1727897211450,Mirador2MiniBatch
b3430b90-f8a2-11ee-a9f6-c90f2ddade4f,,,3.595,,844.25205607,0.5326367300000356,,0.0,2024-10-02 08:00:00.000,3595.0,59.0,,,,,,,,6.0,,,,,,10.0,1238.0,,,,0.8,TLM,2024-10-02 08:00:00.000,34.0,91.0,590.0,1970-01-01 00:00:00.000,,,,,165.74794393000002,,2024-10-02 08:00:00.000,False,0.5333333333333333,62.76383,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.38,-111,3.0,2024-10-02 08:00:00.000,111.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,0.15,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,1010.0,2024-10-02 08:00:00.000,25.23617,864259063686338,1727897211451,TEK
b35b8920-5ba7-11ed-9857-81f573be3068,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,9175438-GW,1727897211451,MiradorGateway
b3627a70-f8a2-11ee-a9f6-c90f2ddade4f,,,3.593,,96.96272388000004,0.0,,0.0,2024-10-02 08:00:00.000,3593.0,59.0,,,,,,,,7.0,,,,,,10.0,1349.0,,,,1.6,TLM,2024-10-02 08:00:00.000,34.0,91.0,590.0,1970-01-01 00:00:00.000,,,,,913.03727612,,2024-10-02 08:00:00.000,False,0.8866666666666667,7.527720000000002,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,0.0757142857142857,-105,3.0,2024-10-02 08:00:00.000,105.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,0.15,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,1010.0,2024-10-02 08:00:00.000,80.47228,864259063687443,1727897211451,TEK
b37953d0-7f57-11ef-bdc7-f9c9b5da3899,,,3.583,,,,,16.0,2024-10-02 08:00:00.000,3583.0,62.6,,,,,,,,9.0,,,,,,6.0,1326.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,99.0,626.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-5.5118,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-82,3.0,2024-10-02 08:00:00.000,82.0,1970-01-01 00:00:00.000,,8.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,5.5118,866088072377102,1727897211451,TEK
b37bc700-7f66-11ef-bdc7-f9c9b5da3899,,,3.579,,,,,0.0,2024-10-02 08:00:00.000,3579.0,64.4,,,,,,,,11.0,,,,,,1.0,1300.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,99.0,644.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-5.66928,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-100,3.0,2024-10-02 08:00:00.000,100.0,1970-01-01 00:00:00.000,,3.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,5.66928,866088072645029,1727897211451,TEK
b3b9e0b0-d65d-11ee-a08a-af4e179c51e0,,,,15.478903,,,,,2024-02-28 17:22:27.128,12245.0,,8484.0,0.0,0.0,,12265.0,0.0,,,,0.0,0.0,32.0,2.0,,,0.0,0.0,0.0,,1,1970-01-01 00:00:00.000,,,0.0,2024-02-28 17:22:27.128,1.0,,0.0,,,,1970-01-01 00:00:00.000,,,0.233734,1970-01-01 00:00:00.000,,0.233734,1970-01-01 00:00:00.000,,0.0,0.0,0.0,295050915191865.0,,,,2024-02-28 17:22:27.128,31.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,867200060430269.0,1970-01-01 00:00:00.000,,,0.0,,,0.0,0,0,371.493652,0.0,2024-02-28 17:22:27.128,0.0,0.0,,1970-01-01 00:00:00.000,,0430269-1,1727897211451,Suspended
b3c1c480-5b26-11ef-a521-8dbd3dfee5f4,,,,,,,,,1970-01-01 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,1970-01-01 00:00:00.000,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,,,,,,,,,,1970-01-01 00:00:00.000,,,,1970-01-01 00:00:00.000,,2725567-GW,1727897211451,MiradorGateway
b3d7bb80-4543-11ef-a9f6-c90f2ddade4f,,,3.531,,49.97702343203353,2.163494965379712,,0.0,2024-10-02 08:00:00.000,3531.0,44.6,,,,,,,,9.0,,,,,,10.0,2260.0,,,,2.17,TLM,2024-10-02 08:00:00.000,34.0,98.0,446.0,1970-01-01 00:00:00.000,,,,,85.02297656796647,,2024-10-02 08:00:00.000,False,2.03,11.62996,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,1.9757142857142855,-111,3.0,2024-10-02 08:00:00.000,111.0,2024-10-02 08:00:00.000,Online,8.0,2024-10-02 08:00:00.000,1.0,,2024-10-02 08:00:00.000,0.0,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,135.0,2024-10-02 08:00:00.000,19.37004,864259063636499,1727897211451,TEK
b3dfb630-5f2b-11ef-bdc7-f9c9b5da3899,,,3.606,,,,,16.0,2024-10-02 08:00:00.000,3606.0,59.0,,,,,,,,16.0,,,,,,2.0,1279.0,,,,,TLM,2024-10-02 08:00:00.000,34.0,98.0,590.0,1970-01-01 00:00:00.000,,,,,,,2024-10-02 08:00:00.000,False,,-5.19684,2024-10-02 08:00:00.000,False,,2024-10-02 08:00:00.000,False,,,,,,-108,3.0,2024-10-02 08:00:00.000,108.0,1970-01-01 00:00:00.000,,7.0,2024-10-02 08:00:00.000,1.0,,1970-01-01 00:00:00.000,,1.1,,LTE CATM1,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-10-02 08:00:00.000,5.19684,866088072645771,1727897211452,TEK
b411ea30-9dd2-11ee-8d26-8dde86bb897d,100.0,,,1.332086,359.1091637,9.4,100.0,,2024-10-02 19:25:09.688,12935.0,,206.0,1.0,0.0,1.364872,0.0,1.0,0.163198,,0.0,1800.0,1800.0,0.0,2.0,,,0.0,26.0,5.0,9.15,4,1970-01-01 00:00:00.000,,,0.0,1970-01-01 00:00:00.000,,0.0,17.829485,45.0,190.8908363,,1970-01-01 00:00:00.000,,9.566666666666666,33.942265,1970-01-01 00:00:00.000,,32.847591,1970-01-01 00:00:00.000,,32.0,1.332086,1151.0,,7.028571428571429,,,1970-01-01 00:00:00.000,,2024-10-02 19:25:09.688,Online,,1970-01-01 00:00:00.000,,,2024-10-02 19:25:09.688,0.0,,0.0,,,0.0,1,0,32.0,31.970072,1970-01-01 00:00:00.000,,31.944798,550.0,1970-01-01 00:00:00.000,,2722788-2,1727897211452,Mirador2VSP
b41bcc00-33c1-11ef-a9f6-c90f2ddade4f,,,3.508,,,,,16.0,2024-07-02 17:50:00.000,3508.0,73.4,,,,,,,,51.0,,,,,,1.0,3462.0,,,,,TLM,2024-07-02 17:50:00.000,38.0,89.0,734.0,1970-01-01 00:00:00.000,,,,,,,2024-07-02 17:50:00.000,False,,-30.3149,2024-07-02 17:50:00.000,False,,2024-07-02 17:50:00.000,False,,,,,,-85,1.0,2024-07-02 17:50:00.000,85.0,1970-01-01 00:00:00.000,,3.0,1970-01-01 00:00:00.000,,,1970-01-01 00:00:00.000,,1.1,,LTE NB-IoT,True,,,,0.0,,1970-01-01 00:00:00.000,,,999.0,2024-07-02 17:50:00.000,30.3149,864259063704792,1727897211452,TEK
